DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2010,1186,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2011,1091,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2012,1212,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2013,1216,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2014,1200,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2015,1212,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2016,1193,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2017,1181,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2018,1075,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y28,NO,2019,1076,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,1992,1907,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,1993,2102,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,1994,2441,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,1995,2667,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,1996,2163,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,1997,1975,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,1998,2273,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,1999,2277,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2000,2432,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2001,2525,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2002,2523,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2003,2478,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2004,2637,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2005,2551,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2006,2355,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2007,2383,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2008,2370,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2009,2096,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2010,1826,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2011,1608,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2012,1606,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2013,1639,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2014,1565,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2015,1757,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2016,1845,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2017,1992,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2018,2066,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,DK,2019,2080,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,1992,931,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,1993,972,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,1994,989,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,1995,1221,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,1996,1394,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,1997,1567,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,1998,1420,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,1999,1365,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2000,1440,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2001,1316,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2002,1336,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2006,1146,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2007,1222,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2008,1226,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2009,1222,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2010,1224,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2011,1097,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2012,1146,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2013,1216,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2014,1164,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2015,1218,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2016,1273,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2017,1216,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2018,991,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y29,NO,2019,1131,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,1992,1372,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,1993,1434,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,1994,1730,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,1995,1699,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,1996,2623,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,1997,2374,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,1998,1717,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,1999,1686,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2000,1758,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2001,1778,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2002,1935,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2003,1997,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2004,2060,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2005,2040,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2006,1985,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2007,1856,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2008,1909,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2009,1786,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2010,1566,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2011,1353,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2012,1375,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2013,1300,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2014,1345,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2015,1451,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2016,1557,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2017,1680,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2018,1749,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,DK,2019,1675,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,1992,703,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,1993,662,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,1994,802,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,1995,926,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,1996,1125,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,1997,1143,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,1998,1088,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,1999,1165,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2000,1112,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2001,1007,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2002,1093,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2006,1017,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2007,982,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2008,1108,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2009,1113,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2010,1042,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2011,1003,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2012,1088,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2013,1135,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2014,1167,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2015,1093,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2016,1092,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2017,1080,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2018,826,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30,NO,2019,1014,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,1992,4228,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,1993,4533,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,1994,5555,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,1995,5482,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,1996,7163,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,1997,6969,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,1998,6025,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,1999,6311,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2000,6491,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2001,6197,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2002,6617,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2003,6852,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2004,7378,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2005,7204,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2006,7336,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2007,7486,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2008,7621,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2009,6625,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2010,6196,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2011,5302,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2012,5317,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2013,5078,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2014,5104,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2015,5303,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2016,5716,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2017,6051,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2018,6355,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,DK,2019,6218,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,1992,2210,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,1993,2153,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,1994,2411,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,1995,2889,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,1996,3525,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,1997,3888,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,1998,3757,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,1999,3918,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2000,3896,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2001,3498,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2002,3686,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2006,4056,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2007,4183,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2008,4406,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2009,4232,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2010,3945,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2011,3845,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2012,4172,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2013,4286,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2014,4241,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2015,4123,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2016,4122,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2017,4182,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2018,3081,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y30-34,NO,2019,3903,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,1992,898,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,1993,996,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,1994,1203,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,1995,1199,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,1996,1389,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,1997,1498,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,1998,1305,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,1999,1322,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2000,1318,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2001,1287,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2002,1477,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2003,1612,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2004,1704,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2005,1574,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2006,1635,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2007,1744,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2008,1660,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2009,1481,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2010,1453,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2011,1165,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2012,1200,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2013,1129,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2014,1129,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2015,1176,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2016,1307,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2017,1393,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2018,1441,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,DK,2019,1424,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,1992,548,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,1993,525,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,1994,513,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,1995,696,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,1996,817,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,1997,888,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,1998,898,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,1999,930,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2000,907,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2001,800,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2002,861,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2006,902,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2007,954,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2008,1013,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2009,964,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2010,913,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2011,867,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2012,998,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2013,986,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2014,952,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2015,900,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2016,965,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2017,976,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2018,696,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y31,NO,2019,952,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,1992,798,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,1993,858,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,1994,1011,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,1995,1069,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,1996,1272,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,1997,1220,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,1998,1193,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,1999,1238,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2000,1251,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2001,1102,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2002,1207,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2003,1285,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2004,1413,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2005,1367,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2006,1456,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2007,1572,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2008,1500,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2009,1226,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2010,1259,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2011,1107,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2012,1051,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2013,991,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2014,977,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2015,982,
ESTAT:DEMO_NSINAGEC(1.0),06/05/21 11:00:00,A,NR,F,Y32,DK,2016,1052,
